transecto;Region_class;Height_mean;Depth_mean;Good_samples;Date_M;Time_M;Lat_M;Lon_M;Standard_deviation;Skewness;Kurtosis;Corrected_length;Corrected_thickness;Corrected_perimeter;Corrected_area;Image_compactness;Corrected_MVBS;Coefficient_of_variation;X3D_school_area;X3D_school_volume;Frequency
22x24; BAG;0.416771;12.811179;23;20181009; 19:14:26.0960;-6.70438906;-80.11217188;4.56E-07;-1.362221;0.795047;2.742674;0.032771;5.580498;0.08988;27.572215;-69.661151;421.848029;0.359521;0.002313;120
22x24; BAG;0.416771;11.68771;23;20181009; 19:14:37.0960;-6.70456857;-80.11182952;4.61E-07;-1.642992;1.512909;3.233105;0.032771;6.9174;0.105952;35.938993;-69.988465;459.491605;0.423809;0.002727;120
22x24; BAG;0.434892;12.385348;24;20181009; 19:14:49.0870;-6.7048;-80.11146343;8.43E-07;-1.197902;-0.062915;2.662989;0.050892;5.386935;0.135524;17.039575;-66.235608;354.294977;0.542094;0.005417;120
22x24; BAG;0.416771;11.415902;23;20181009; 19:14:50.0870;-6.70481117;-80.11142216;1.01E-06;-1.774824;1.848195;2.586474;0.032771;5.276669;0.084761;26.140352;-66.134367;412.730613;0.339046;0.002182;120
22x24; BAG;0.525494;9.658216;29;20181009; 19:22:27.0980;-6.71398333;-80.09765;4.50E-07;0.194299;-1.306355;3.138845;0.141494;6.640621;0.444128;7.901323;-66.485109;200.188419;1.77651;0.049355;120
22x24; BAG;0.416771;9.313927;23;20181009; 19:22:33.0870;-6.71413566;-80.09747869;4.79E-07;-1.498306;1.230771;3.860386;0.032771;6.957713;0.126509;30.45105;-69.939659;472.309582;0.506035;0.003256;120
22x24; BAG;0.453012;7.93677;25;20181009; 19:26:50.0870;-6.71957239;-80.08982189;1.79E-05;-1.252232;-0.0739;0.620966;0.069012;5.258096;0.042854;51.339834;-51.62219;260.630803;0.171417;0.002323;120
22x24; BAG;0.453012;8.67971;25;20181009; 19:26:55.0860;-6.71966667;-80.08966667;2.32E-06;-1.211456;-0.110798;3.327899;0.069012;6.974695;0.229665;16.855662;-60.956611;289.257848;0.91866;0.012448;120
24; BAG;1.087229;5.880096;60;20181009; 19:30:10.0870;-6.72422223;-80.09191112;1.04E-05;0.991932;-0.10259;3.6638;0.703229;8.645373;2.57649;2.308496;-51.148726;135.170149;10.305959;1.423033;120
24; BAG;0.507373;7.130409;28;20181009; 19:30:11.0980;-6.72423333;-80.09193333;1.23E-05;-0.523979;-1.488295;3.326803;0.123373;6.995804;0.410439;9.488916;-52.89167;239.363964;1.641756;0.03977;120
24; BAG;0.779181;4.276433;43;20181009; 19:30:16.0870;-6.7243647;-80.09204803;2.22E-07;-1.243725;0.378352;2.900364;0.395181;6.567625;1.146168;2.994737;-63.628577;51.30006;4.58467;0.355741;120
24; BAG;0.543614;9.377348;30;20181009; 19:30:29.0960;-6.72468663;-80.09230329;2.98E-06;-0.197399;-1.59148;2.653069;0.159614;5.651278;0.423468;6.001541;-58.19953;196.808897;1.693872;0.053086;120
24; BAG;0.597976;6.179084;33;20181009; 19:30:32.0980;-6.72476424;-80.09235712;8.66E-07;-0.263651;-1.417458;2.182774;0.213976;4.859186;0.467061;4.022941;-61.135442;112.486284;1.868243;0.078492;120
24; BAG;0.634217;7.230072;35;20181009; 19:30:52.0980;-6.72533275;-80.09265804;1.92E-05;0.588745;-1.087971;2.685849;0.250217;5.836116;0.672045;4.033109;-50.019924;192.632056;2.688178;0.13207;120
24; BAG;0.688578;3.850602;38;20181009; 19:30:59.0960;-6.72551667;-80.09271667;4.48E-07;1.211876;1.921186;3.481428;0.304578;7.605315;1.060367;4.340785;-63.326876;96.47424;4.241469;0.253656;120
24; BAG;0.616096;5.825734;34;20181009; 19:31:00.0970;-6.7255641;-80.09274038;2.67E-06;0.959338;-0.223621;3.090535;0.232096;6.689667;0.717302;4.964748;-58.420504;185.709585;2.869208;0.130756;120
24; BAG;0.670458;7.701204;37;20181009; 19:31:00.0970;-6.7255641;-80.09274038;3.62E-06;1.128229;0.976969;2.809107;0.286458;6.235534;0.804691;3.845107;-55.866823;139.783472;3.218762;0.181042;120
24; BAG;0.887904;3.660337;49;20181009; 19:31:25.0870;-6.72630536;-80.09301667;1.90E-05;0.272704;-1.367262;2.569238;0.503904;6.158621;1.294648;2.331339;-47.820119;115.214119;5.178591;0.512376;120
24; BAG;0.833542;12.041059;46;20181009; 19:31:25.0870;-6.72630536;-80.09301667;0.000120071;0.606965;-1.403109;0.804257;0.449542;2.519938;0.361548;1.397669;-37.83109;72.869842;1.44619;0.127651;120
24; BAG;0.724819;6.912963;40;20181009; 19:31:29.0870;-6.72641955;-80.09305;1.32E-05;0.274576;-1.888692;1.793041;0.340819;4.24629;0.611103;2.347984;-51.506394;186.236857;2.444411;0.163579;120
24; BAG;0.851663;7.211951;47;20181009; 19:31:31.0870;-6.72648333;-80.09306667;4.10E-05;0.425243;-1.797544;2.668925;0.467663;6.141098;1.248156;2.404436;-46.561134;185.709603;4.992625;0.458449;120
24; BAG;0.851663;6.867662;47;20181009; 19:31:33.0860;-6.72655251;-80.09306792;2.21E-05;1.045373;-0.463814;2.231578;0.467663;5.894487;1.043626;2.649338;-49.443352;193.975275;4.174502;0.383325;120
24; BAG;0.706699;7.973011;39;20181009; 19:31:35.0870;-6.72661667;-80.09308333;9.74E-06;1.762491;2.525783;2.050719;0.322699;4.712904;0.661764;2.670939;-52.077881;157.086543;2.647057;0.167722;120
24; BAG;0.507373;7.384096;28;20181009; 19:31:37.0870;-6.72667248;-80.0931;2.11E-06;0.660049;0.178115;2.986269;0.123373;6.175484;0.368426;8.237235;-60.751785;250.585175;1.473705;0.0357;120
24; BAG;0.507373;7.710264;28;20181009; 19:31:38.0860;-6.72671245;-80.0931;2.45E-06;-0.641723;-0.948728;2.87748;0.123373;5.994304;0.355005;8.054408;-58.870734;188.598002;1.420018;0.034399;120
24; BAG;0.634217;4.729445;35;20181009; 19:31:45.0870;-6.72692249;-80.09313333;6.50E-06;0.182021;-1.374056;4.192865;0.250217;7.805569;1.049125;4.621383;-54.594679;187.34986;4.196501;0.206174;120
24; BAG;0.688578;7.637782;38;20181009; 19:31:50.0980;-6.72707948;-80.09316667;4.33E-06;0.098682;-0.652357;2.147441;0.304578;4.974985;0.654064;3.011297;-54.489519;121.652711;2.616256;0.156462;120
24; BAG;0.851663;8.715951;47;20181009; 19:31:59.0870;-6.72735;-80.09323333;1.87E-06;-0.387583;-0.674337;2.816447;0.467663;6.527502;1.317147;2.574246;-55.695267;69.294253;5.268587;0.48379;120
24; BAG;0.507373;5.553927;28;20181009; 19:32:07.0870;-6.72758333;-80.09331667;2.61E-05;-0.469734;-1.512239;2.875355;0.123373;3.767901;0.354742;3.184754;-49.713462;244.497774;1.41897;0.034374;120
24; BAG;0.525494;12.195083;29;20181009; 19:32:12.0870;-6.72775775;-80.09335775;6.21E-06;-0.568418;-1.360882;2.083993;0.141494;3.838986;0.294872;3.977309;-55.040581;198.218751;1.179489;0.032769;120
24; BAG;0.76106;7.329734;42;20181009; 19:32:13.0960;-6.7277729;-80.09336667;8.38E-05;0.21665;-1.886279;2.480275;0.37706;5.715287;0.935213;2.77943;-43.36914;181.999243;3.740851;0.276956;120
24; BAG;0.543614;4.267373;30;20181009; 19:32:19.0870;-6.72795;-80.0934;3.11E-06;1.234801;0.161278;2.67057;0.159614;5.728962;0.426261;6.127254;-59.559672;280.857232;1.705046;0.053437;120
24; BAG;0.851663;8.027373;47;20181009; 19:32:31.0980;-6.72833333;-80.09345;1.41E-05;0.352267;-1.713561;2.582369;0.467663;6.11055;1.207677;2.460367;-50.03657;142.385818;4.830709;0.443581;120
24; BAG;0.561735;8.444144;31;20181009; 19:32:40.0870;-6.72862384;-80.09351667;4.11E-05;-0.514221;-1.693072;2.416711;0.177735;5.151877;0.429534;4.917266;-46.912048;201.755608;1.718136;0.05996;120
24; BAG;1.195952;6.478072;66;20181009; 19:33:16.0870;-6.72974871;-80.09375;1.75E-06;-0.042846;-0.948744;3.121458;0.811952;7.731097;2.534473;1.876656;-56.245044;73.585948;10.137893;1.616247;120
24; BAG;1.087229;4.992192;60;20181009; 19:33:18.0980;-6.72980633;-80.09376667;1.68E-05;1.121244;0.441596;2.993463;0.703229;7.437801;2.105089;2.091264;-48.977484;132.991838;8.420357;1.162671;120
24; BAG;0.525494;9.911903;29;20181009; 19:33:18.0980;-6.72980633;-80.09376667;2.07E-06;0.099366;-1.210751;2.684;0.141494;5.695406;0.37977;6.797031;-60.435691;228.591523;1.519079;0.042203;120
24; BAG;0.74294;8.69783;41;20181009; 19:33:19.0860;-6.72981667;-80.09376667;6.92E-06;0.438897;-1.412823;2.62738;0.35894;5.924519;0.943071;2.961775;-52.846741;133.376031;3.772283;0.265862;120
24; BAG;1.014747;11.569926;56;20181009; 19:33:27.0870;-6.73008333;-80.09383333;7.47E-06;0.366647;-0.803238;2.209018;0.630747;5.646215;1.393331;1.820752;-50.760927;89.023917;5.573324;0.690239;120
24; BAG;0.507373;11.243758;28;20181009; 19:33:47.0870;-6.73068333;-80.09398333;1.91E-06;-0.487532;-1.367695;2.559439;0.123373;5.332312;0.315767;7.165635;-60.542037;216.352283;1.263067;0.030597;120
24; BAG;0.561735;9.911903;31;20181009; 19:33:55.0960;-6.73093333;-80.09403333;2.97E-06;0.384938;0.112389;2.563233;0.177735;5.39538;0.455576;5.084795;-56.593335;135.497819;1.822304;0.063595;120
24; BAG;0.706699;5.418024;39;20181009; 19:34:18.0870;-6.73167278;-80.09418945;4.48E-06;-0.219466;-1.402199;5.676204;0.322699;9.366015;1.831704;3.81105;-54.289533;120.397113;7.326814;0.46424;120
24; BAG;0.634217;8.226698;35;20181009; 19:34:28.0870;-6.73198101;-80.09423333;4.09E-06;0.169651;-0.864345;2.10615;0.250217;4.798486;0.526994;3.476905;-54.981125;128.67627;2.107977;0.103565;120
24; BAG;0.507373;11.877975;28;20181009; 19:34:32.0980;-6.73211562;-80.09423333;4.02E-06;-0.184605;-1.433606;2.271687;0.123373;4.797512;0.280266;6.535098;-57.387583;220.52776;1.121063;0.027157;120
24; BAG;0.543614;12.167902;30;20181009; 19:34:33.0980;-6.73213921;-80.09423333;1.19E-05;-0.375312;-1.536332;1.924348;0.159614;4.204705;0.307154;4.580422;-51.950448;186.269242;1.228614;0.038505;120
24; BAG;0.706699;6.595855;39;20181009; 19:35:23.0960;-6.7337;-80.09431667;6.01E-06;0.188352;-1.848449;2.333077;0.322699;5.339313;0.752881;3.013246;-54.934074;187.258484;3.011524;0.190815;120
24; BAG;0.579855;5.825734;32;20181009; 19:35:24.0960;-6.7337321;-80.09431667;2.71E-05;0.26921;-1.445895;2.679985;0.195855;5.29886;0.524889;4.256838;-48.611541;196.930385;2.099558;0.080741;120
24; BAG;0.443952;4.290486;49;20181009; 19:35:35.0960;-6.73406667;-80.09433333;1.59E-06;0.529427;-1.653723;4.175454;0.340819;10.252286;0.89091;9.388529;-60.467774;176.542932;5.692299;0.149764;120
24; BAG;0.579855;5.100915;32;20181009; 19:35:44.0960;-6.73436538;-80.09436667;2.29E-06;0.871539;-0.926615;2.617401;0.195855;5.657359;0.512632;4.968346;-59.941124;225.883228;2.050528;0.078855;120
24; BAG;0.525494;6.79518;29;20181009; 19:35:57.0870;-6.73475499;-80.09438333;2.82E-07;-0.637971;-1.481735;3.187794;0.141494;6.225497;0.451053;6.837701;-66.834547;135.936559;1.804214;0.050125;120
24; BAG;0.724819;8.145156;40;20181009; 19:36:00.0870;-6.73485751;-80.09438333;4.79E-05;1.131523;1.122278;1.981081;0.340819;5.007895;0.67519;2.955795;-44.215383;126.315528;2.700761;0.180734;120
24; BAG;0.543614;7.003566;30;20181009; 19:36:02.0870;-6.73491204;-80.09438333;6.11E-06;-0.162721;-1.656501;2.224179;0.159614;4.739834;0.355011;5.035871;-55.201939;202.434296;1.420044;0.044504;120
24; BAG;0.616096;8.416963;34;20181009; 19:36:08.0870;-6.73511498;-80.09438333;1.54E-05;0.799411;-0.931668;2.545605;0.232096;5.559103;0.590825;4.162368;-51.061984;196.582961;2.363302;0.1077;120
24; BAG;0.525494;8.389782;29;20181009; 19:36:10.0960;-6.73517839;-80.09438333;6.23E-05;-0.586579;-1.491364;1.676535;0.141494;3.850748;0.23722;4.974274;-45.018809;197.942225;0.948878;0.026362;120
24; BAG;0.579855;8.163276;32;20181009; 19:36:17.0860;-6.73538815;-80.0944;1.56E-05;-0.258995;-1.837744;2.576565;0.195855;5.504124;0.504634;4.777382;-51.16359;203.752561;2.018536;0.077625;120
24; BAG;0.688578;8.398842;38;20181009; 19:36:18.0870;-6.73542868;-80.0944;2.25E-05;0.173964;-1.735772;2.072423;0.304578;5.18153;0.631215;3.384767;-49.092855;182.571349;2.52486;0.150996;120
24; BAG;0.869783;7.510939;48;20181009; 19:36:21.0870;-6.73552155;-80.0944;1.65E-05;0.438657;-1.736464;2.558783;0.485783;5.591894;1.243014;2.001853;-50.388186;180.112894;4.972054;0.474251;120
24; BAG;0.561735;8.371662;31;20181009; 19:36:26.0960;-6.73567893;-80.09441667;1.92E-06;-0.306736;-1.206463;2.827585;0.177735;6.036541;0.50256;5.770031;-59.10821;156.289735;2.010242;0.070154;120
24; BAG;0.616096;5.807614;34;20181009; 19:44:25.0860;-6.74730161;-80.10300323;3.77E-05;-0.137598;-1.771901;3.577229;0.232096;7.394035;0.830262;5.240082;-47.320768;203.32403;3.321047;0.151347;120
24; BAG;0.706699;14.913155;39;20181009; 19:47:40.0870;-6.75149008;-80.10926349;3.25E-06;-0.020046;-1.865425;2.74029;0.322699;5.709241;0.884288;2.933277;-55.87945;125.873651;3.537152;0.22412;120
24; BAG;0.543614;15.230263;30;20181009; 19:49:55.0980;-6.75428333;-80.11363333;2.23E-06;0.01806;-1.665877;2.775179;0.159614;5.968386;0.442959;6.399424;-59.293176;189.400495;1.771834;0.05553;120
24; BAG;0.616096;13.508818;34;20181009; 19:40:57.0980;-6.74305383;-80.09623716;1.52E-05;-0.16758;-1.486526;3.211449;0.232096;6.093441;0.745366;3.964113;-49.875045;147.413201;2.981462;0.135871;120
24; BAG;0.597976;13.825926;33;20181009; 19:37:19.0960;-6.73735;-80.09441667;1.00E-05;0.374393;-1.594565;0.935238;0.213976;2.574809;0.200118;2.63629;-50.118344;102.831237;0.800473;0.033631;120
24; BAG;0.779181;5.979758;43;20181009; 19:50:26.0870;-6.75493861;-80.11466056;8.60E-07;-0.171204;-0.844785;3.986153;0.395181;8.713814;1.575251;3.83581;-59.195182;71.458085;6.301002;0.488917;120
24; BAG;0.597976;6.287807;33;20181009; 19:56:12.0970;-6.76193452;-80.12606269;3.45E-06;0.605232;-0.99934;3.742745;0.213976;8.003055;0.800857;6.364243;-57.418593;190.325967;3.203428;0.134589;120
24; BAG;0.579855;5.934457;32;20181009; 19:56:33.0960;-6.76237033;-80.12675732;1.92E-06;-0.277564;-1.82277;3.924459;0.195855;7.829508;0.768626;6.346639;-60.237911;202.409349;3.074506;0.118234;120
24; BAG;0.434892;5.572048;24;20181009; 19:54:57.0860;-6.76042019;-80.12357372;7.65E-07;-1.209442;0.096059;3.610457;0.050892;6.928906;0.183742;20.792748;-66.184065;317.625553;0.734966;0.007344;120
24; BAG;0.416771;5.146216;23;20181009; 19:55:10.0960;-6.76069004;-80.12401341;4.79E-06;-1.724795;1.618697;3.788354;0.032771;6.952376;0.124148;30.982461;-60.068012;486.257226;0.496593;0.003195;120
24; BAG;0.453012;6.976385;25;20181009; 19:55:18.0870;-6.76085655;-80.12427977;1.06E-05;-1.16937;-0.411726;2.745168;0.069012;5.976998;0.18945;15.005927;-54.664334;308.915827;0.757798;0.010269;120
24; BAG;0.434892;4.955951;24;20181009; 19:55:23.0860;-6.76093333;-80.12443333;1.73E-06;-1.356124;0.245383;3.998075;0.050892;8.04908;0.203468;25.338812;-63.158624;358.974526;0.813873;0.008133;120
24; BAG;0.453012;4.077108;25;20181009; 19:55:36.0870;-6.76121633;-80.12486633;7.98E-05;-1.21742;-0.128555;3.752155;0.069012;7.642333;0.258944;17.948854;-45.742444;299.467629;1.035775;0.014035;120
24; BAG;0.453012;2.881156;25;20181009; 19:55:38.0980;-6.76125442;-80.1249255;6.37E-06;-1.036641;-0.482367;4.038065;0.069012;8.31092;0.278675;19.723792;-56.959067;316.37195;1.1147;0.015105;120
24; BAG;0.453012;5.327421;25;20181009; 19:55:38.0980;-6.76125442;-80.1249255;2.18E-05;-1.24492;-0.055586;3.6024;0.069012;7.439591;0.248609;17.716244;-51.427367;303.44582;0.994435;0.013475;120
24; BAG;0.434892;6.04318;24;20181009; 19:48:22.0870;-6.75238873;-80.1106108;3.85E-06;-0.993263;-0.743504;3.745902;0.050892;7.595275;0.190635;24.081047;-60.175377;400.495167;0.762538;0.00762;120
24; BAG;0.434892;5.572048;24;20181009; 19:48:34.0970;-6.75263887;-80.11101107;3.93E-05;-1.436932;0.58525;1.063138;0.050892;5.971662;0.054105;52.450001;-48.696946;291.24572;0.216419;0.002163;120
24; BAG;0.434892;3.633156;24;20181009; 19:48:59.0960;-6.75316667;-80.1118;5.54E-06;-1.360532;0.426427;3.954658;0.050892;8.095482;0.201259;25.913213;-58.316473;376.184401;0.805034;0.008044;120
24; BAG;0.416771;4.711325;23;20181009; 19:49:31.0870;-6.75381667;-80.11285;8.10E-06;-1.65513;1.547653;1.012423;0.032771;6.950627;0.033178;115.873933;-56.997823;405.617511;0.132713;0.000854;120
24; BAG;0.453012;5.562987;25;20181009; 19:49:57.0860;-6.75433439;-80.11370212;1.07E-05;-0.994288;-0.369468;3.742397;0.069012;7.565083;0.25827;17.63368;-54.669169;314.488302;1.033081;0.013999;120
24; BAG;0.453012;5.381783;25;20181009; 19:50:18.0960;-6.7547721;-80.1143942;0.000452928;-1.20953;-0.136608;3.405007;0.069012;6.97936;0.234986;16.496001;-38.104343;292.727434;0.939945;0.012737;120
24; BAG;0.416771;6.070361;23;20181009; 19:50:23.0870;-6.75486667;-80.11455;7.54E-07;-0.872738;0.052163;3.199559;0.032771;6.524618;0.104853;32.308729;-67.673167;441.293448;0.419412;0.002699;120
24; BAG;0.434892;4.684144;24;20181009; 19:53:41.0960;-6.75890394;-80.12109121;1.92E-06;-1.224131;-0.01399;3.930589;0.050892;8.042903;0.200034;25.734324;-62.772755;363.747686;0.800135;0.007995;120
24; BAG;0.453012;2.482506;25;20181009; 19:54:07.0860;-6.75941667;-80.12193333;1.76E-05;-1.183736;-0.204123;3.752078;0.069012;7.97322;0.258938;19.537149;-52.4589;309.470907;1.035754;0.014035;120
24; BAG;0.289928;2.263927;32;20181009; 20:04:43.0960;-6.77011667;-80.14438333;2.92E-07;1.337715;1.037176;4.569534;0.159614;10.497421;0.188227;46.588044;-68.137148;190.385861;2.917453;0.007391;120
24; BAG;0.434892;3.832482;24;20181009; 20:07:57.5960;-6.77346667;-80.15118333;2.14E-05;-1.365669;0.430166;3.616512;0.050892;7.629619;0.18405;25.168686;-52.208084;355.783807;0.736199;0.007356;120
24; BAG;0.434892;2.944578;24;20181009; 20:08:45.5860;-6.77427737;-80.1528601;3.85E-06;-1.142038;-0.119799;4.101545;0.050892;8.259185;0.208734;26.005887;-59.718816;361.091963;0.834935;0.008343;120
24; BAG;0.453012;2.301301;25;20181009; 20:09:16.5860;-6.77483333;-80.15396667;6.40E-06;-1.138342;-0.263555;4.155799;0.069012;8.40521;0.2868;19.602348;-56.810143;307.166287;1.1472;0.015545;120
24; BAG;0.416771;3.297927;23;20181009; 20:09:28.5850;-6.77505;-80.15438333;1.47E-06;-1.362999;0.588841;2.91855;0.032771;9.977735;0.095644;82.83172;-65.259523;494.641043;0.382576;0.002462;120
24; BAG;0.543614;9.667276;30;20181009; 20:06:04.0860;-6.77152197;-80.1472216;5.68E-05;-0.495266;-1.559781;2.867501;0.159614;6.005378;0.457695;6.270398;-45.614653;206.869598;1.830778;0.057377;120
24; BAG;1.359036;8.589108;75;20181009; 20:07:45.5860;-6.77326667;-80.15076667;1.38E-05;1.022052;0.285635;2.743877;0.975036;8.148086;2.675379;1.974768;-48.958846;108.234276;10.701516;2.048782;120
24; BAG;0.416771;4.54824;23;20181009; 20:02:25.0860;-6.76796942;-80.13940552;5.25E-06;-1.627492;1.263473;3.874927;0.032771;7.770985;0.126985;37.84325;-59.797394;500.928874;0.507942;0.003268;120
24; BAG;0.453012;5.689831;25;20181009; 19:59:53.0860;-6.76566859;-80.13387148;0.000104065;-1.209216;-0.144903;3.448192;0.069012;6.994437;0.237967;16.359861;-44.598981;300.055764;0.951867;0.012898;120
24; BAG;0.434892;6.641156;24;20181009; 19:59:58.0980;-6.76575648;-80.13407963;1.56E-05;-1.381534;0.297146;2.228643;0.050892;8.00925;0.113419;45.007816;-53.636617;361.344176;0.453676;0.004533;120
24; BAG;0.416771;6.160963;23;20181009; 19:59:59.0870;-6.76576667;-80.1341;1.42E-06;-1.64665;1.484386;2.61458;0.032771;5.262311;0.085683;25.718816;-64.835396;430.842415;0.34273;0.002205;120
24; BAG;0.416771;7.53812;23;20181009; 20:00:20.0860;-6.76609116;-80.13486566;9.94E-07;-1.722084;1.742169;3.520127;0.032771;6.562483;0.115358;29.708315;-66.406592;434.566206;0.461433;0.002969;120
24; BAG;0.416771;15.039998;23;20181009; 20:26:57.0860;-6.79635329;-80.18928992;1.68E-06;-1.590326;1.211846;2.747921;0.032771;5.042708;0.090052;22.471046;-63.813539;404.174456;0.360209;0.002318;120
24; BAG;0.416771;6.559614;23;20181009; 20:25:32.0850;-6.79461746;-80.18644551;1.13E-06;-1.592436;1.348471;3.119811;0.032771;6.697474;0.102239;34.913525;-65.788471;429.624079;0.408958;0.002631;120
24; BAG;1.159711;4.955951;64;20181009; 20:26:07.0860;-6.79531667;-80.18761667;3.12E-06;1.01488;-0.674626;3.993891;0.775711;9.538107;3.098104;2.336784;-56.900361;152.748753;12.392415;1.887494;120
24; BAG;1.576482;6.215325;87;20181009; 20:26:46.0960;-6.79612327;-80.18893647;3.93E-05;1.326563;-0.000766;3.531329;1.192482;9.536446;4.211045;1.718594;-46.87128;191.007056;16.844181;3.943951;120
24; BAG;0.434892;3.506313;24;20181009; 20:19:33.5860;-6.78734753;-80.1745142;1.73E-05;-1.379098;0.417798;3.707232;0.050892;6.995142;0.188667;20.638965;-53.067964;349.854518;0.754667;0.007541;120
24; BAG;0.434892;4.865349;24;20181009; 20:20:18.5970;-6.7882479;-80.17601247;2.01E-06;-1.11159;-0.28155;3.901721;0.050892;8.002933;0.198565;25.667693;-62.726083;376.11251;0.794258;0.007937;120
24; BAG;0.434892;2.781494;24;20181009; 20:12:45.5860;-6.77898193;-80.1609486;2.94E-06;-1.299747;0.39023;3.733205;0.050892;7.971548;0.189988;26.616329;-60.955584;365.774163;0.759954;0.007594;120
24; BAG;0.398651;14.559806;22;20181009; 20:12:52.6530;-6.77913333;-80.16118333;4.67E-07;-1.891089;2.575628;2.932655;0.014651;6.49418;0.042965;78.113037;-71.986454;737.263727;0.17186;0.000494;120
24; BAG;0.489253;14.007131;27;20181009; 20:11:12.6380;-6.77706667;-80.15788333;1.10E-05;-0.752411;-1.198765;2.23364;0.105253;5.095263;0.235097;8.787712;-52.858197;213.113955;0.940389;0.019434;120
24; BAG;0.616096;6.659276;34;20181009; 20:14:25.5860;-6.78103169;-80.16428169;1.85E-06;1.004473;0.879792;3.483081;0.232096;7.732358;0.80841;5.885486;-59.410118;161.733696;3.233641;0.147363;120
24; BAG;0.416771;3.678457;23;20181009; 20:15:42.5860;-6.78261251;-80.16684584;4.30E-06;-1.684944;1.618171;4.333606;0.032771;8.39522;0.142017;39.4925;-60.419499;473.284996;0.568067;0.003655;120
24; BAG;0.398651;4.883469;22;20181009; 20:17:08.5860;-6.78436667;-80.16968333;4.58E-07;-1.841032;2.195666;4.264054;0.014651;8.342657;0.062471;88.658843;-72.406277;796.731429;0.249883;0.000719;120
24; BAG;0.416771;4.620722;23;20181009; 20:18:20.5860;-6.78585;-80.17208333;2.94E-06;-1.430687;0.543901;0.738104;0.032771;6.356793;0.024188;132.940921;-61.846253;449.925892;0.096754;0.000623;120
24; BAG;0.416771;10.20183;23;20181009; 20:28:46.1520;-6.79858137;-80.1929647;1.02E-06;-1.609509;1.480782;3.999496;0.032771;7.627413;0.131068;35.322322;-66.299246;434.83667;0.524271;0.003373;120
24; BAG;0.434892;4.049927;24;20181009; 20:28:49.0870;-6.79863645;-80.19305623;1.71E-05;-1.423486;0.517078;2.932818;0.050892;5.364264;0.149256;15.341926;-52.998502;340.628911;0.597022;0.005966;120
