"Region_class","Date_S","DN","barco","Sv_mean_38kHz","NASC_38kHz","Sv_max_38kHz","Sv_min_38kHz","Sv_noise_38kHz","NASC_noise_38kHz","Height_mean","Depth_mean","Dist_M","Date_M","Lat_M","Lon_M","EV_filename","Uncorrected_length","Uncorrected_thickness","Uncorrected_perimeter","Uncorrected_area","Standard_deviation_38kHz","Skewness_38kHz","Kurtosis_38kHz","Attack_angle","Corrected_length","Corrected_thickness","Corrected_perimeter","Corrected_area","Image_compactness_38kHz","Corrected_mean_amplitude","Corrected_MVBS_38kHz","Coefficient_of_variation_38kHz","Horizontal_roughness_coefficient","Vertical_roughness_coefficient","X3D_school_area","X3D_school_volume","ABC","ABC_noise","Area_Backscatter_Strength","Thickness_mean","Sv_mean_70kHz","NASC_70kHz","Sv_max_70kHz","Sv_min_70kHz","Sv_noise_70kHz","NASC_noise_70kHz","Standard_deviation_70kHz","Skewness_70kHz","Kurtosis_70kHz","Image_compactness_70kHz","Corrected_MVBS_70kHz","Coefficient_of_variation_70kHz","Sv_mean_120kHz","NASC_120kHz","Sv_max_120kHz","Sv_min_120kHz","Sv_noise_120kHz","NASC_noise_120kHz","Standard_deviation_120kHz","Skewness_120kHz","Kurtosis_120kHz","Image_compactness_120kHz","Corrected_MVBS_120kHz","Coefficient_of_variation_120kHz","Sv_mean_200kHz","NASC_200kHz","Sv_max_200kHz","Sv_min_200kHz","Sv_noise_200kHz","NASC_noise_200kHz","Standard_deviation_200kHz","Skewness_200kHz","Kurtosis_200kHz","Image_compactness_200kHz","Corrected_MVBS_200kHz","Coefficient_of_variation_200kHz","ddB70","ddB120","ddB200","mes","VI","DC"
" ""Unclassified regions""",20200930,1,"flores",-40.986728,9189.460592,-29.724725,-67.254203,-977.46285,0,2.675907,11.938392,15.460129,20200930,-6.00195,-82.40978119," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",7.885309,4.677807,49.167095,21.79989,0.000152671,3.355462,12.288092,10.745238,5.639801,4.293807,43.908078,14.311974,10.719622,7.95e-05,-40.995546,192.004223,0.001578165,6.18322e-06,96.864861,14.190539,0.000213205,0,-36.71201815,2.675907,-42.72205,6162.512244,-31.407895,-67.664495,-977.258198,0,0.000110335,4.362112,20.946662,10.668419,-42.743338,207.513738,-46.195651,2769.476462,-36.541346,-67.97129,-976.627977,0,3.95222e-05,2.860854,9.175719,10.39553,-46.280794,167.849477,-49.800837,1207.477678,-39.132317,-67.939847,-977.185917,0,2.13917e-05,3.579344,13.659987,10.307542,-49.905678,209.320809,1.735322,5.208923,8.814109,9,"Spring",75.0671470830874
" ""Unclassified regions""",20200930,1,"flores",-43.211313,20055.41476,-24.024578,-67.986538,-963.381209,0,9.747003,61.553266,15.773598,20200930,-6.00175,-82.40463895," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",47.729521,17.277706,685.567132,477.261091,0.000156325,8.250271,114.624457,10.10413,36.846361,16.893706,663.032814,360.248694,97.108616,4.97e-05,-43.03442,314.392174,0.000771657,1.32225e-05,2489.886458,2518.639315,0.000465307,0,-33.32260186,9.747003,-46.233905,9999.364515,-28.544999,-67.988742,-961.772278,0,7.3907e-05,7.039499,72.479512,95.636169,-46.077292,299.512206,-49.541936,4668.414129,-32.217773,-67.991219,-958.974671,0,2.96237e-05,6.462397,63.442882,92.544543,-49.426327,259.580856,-52.343566,2449.099196,-34.960085,-67.981988,-957.087641,0,1.59237e-05,6.98887,73.896109,91.668153,-52.239274,266.668358,3.022592,6.330623,9.13225300000001,9,"Spring",74.7601442702094
" ""Unclassified regions""",20200930,1,"flores",-43.589777,8783.841712,-34.368616,-67.737273,-978.678041,0,4.657687,10.257867,16.329096,20200930,-6.00143333,-82.39549517," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",18.89317,7.575029,161.201347,90.698495,5.467e-05,2.573991,8.055906,9.832481,17.128493,7.191029,156.903993,78.05867,25.097877,4.28e-05,-43.688068,127.807297,0.000163009,1.61885e-06,492.685994,200.742848,0.000203795,0,-36.90807333,4.657687,-48.746288,2679.373943,-36.664304,-67.937748,-978.572797,0,2.21753e-05,4.990966,33.119032,24.899867,-48.857073,170.442134,-52.442164,1144.052149,-43.691038,-67.958201,-977.981974,0,6.61156e-06,1.991716,4.688815,24.663149,-52.568891,119.45187,-49.747072,2127.918534,-40.205739,-67.860794,-977.75763,0,1.28022e-05,2.234727,6.621043,24.85672,-49.860667,123.980255,5.156511,8.852387,6.157295,9,"Spring",74.2142813247022
" ""Unclassified regions""",20200930,1,"flores",-53.333581,388.652611,-42.361836,-67.559908,-967.98295,0,1.942799,34.788527,16.422201,20200930,-6.00136667,-82.3939679," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",11.92359,3.591349,102.438879,21.891121,9.03412e-06,4.004493,16.887735,7.585379,7.311204,3.207349,92.446106,11.987772,56.732106,4.76e-06,-53.221986,189.707541,3.76989e-05,3.58459e-07,93.798323,6.791566,9.01716e-06,0,-50.44930245,1.942799,-60.462779,75.273445,-52.220185,-67.931253,-968.416909,0,1.35505e-06,2.017633,3.310522,48.455783,-60.69233,158.92415,-60.717006,70.993586,-51.383802,-67.972175,-965.287841,0,1.05013e-06,3.445694,14.012682,47.599929,-60.975514,131.460397,-63.912501,34.014927,-55.023875,-67.964405,-966.021112,0,5.66249e-07,2.173057,5.372287,44.319896,-64.278731,151.663347,7.129198,7.383425,10.57892,9,"Spring",74.1230929540453
" ""Unclassified regions""",20200930,1,"flores",-45.86681,10218.30397,-30.682313,-67.996437,-960.279781,0,9.153094,78.925598,16.494708,20200930,-6.00131667,-82.39277464," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",55.26238,19.028112,1218.155255,520.959194,5.70648e-05,4.164198,24.912902,9.412527,42.267277,18.644112,1191.397048,390.41311,289.320217,2.71e-05,-45.670945,210.602275,0.000217541,3.34823e-06,3152.143311,2028.999366,0.000237076,0,-36.25113016,9.153094,-48.554424,5503.225857,-31.563727,-67.983458,-958.219863,0,3.55886e-05,7.003168,83.371069,284.114366,-48.380835,245.128556,-52.389306,2275.774115,-36.292386,-67.998964,-954.48691,0,1.20453e-05,4.716333,36.928334,271.232063,-52.268284,203.069573,-53.566966,1735.254567,-38.531172,-67.999276,-952.146895,0,9.9615e-06,4.898916,35.123121,271.368521,-53.445403,220.224193,2.687614,6.522496,7.700156,9,"Spring",74.051849385691
" ""Unclassified regions""",20200930,1,"flores",-44.752902,3840.438864,-34.10578,-67.884096,-978.893021,0,2.661823,10.204538,16.527281,20200930,-6.0013127,-82.39223016," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",15.815243,4.783435,115.028773,43.293935,5.21338e-05,3.76619,17.328823,9.535771,14.112965,4.399435,110.856216,35.532558,27.522239,3.18e-05,-44.975041,163.916908,0.000153272,1.60883e-06,248.356282,38.223864,8.91023e-05,0,-40.50110978,2.661823,-52.218853,688.312615,-43.592858,-67.962721,-978.715744,0,7.05875e-06,1.89361,4.322079,27.154225,-52.465147,124.521029,-52.979667,577.702652,-41.025786,-67.878419,-978.271937,0,1.01706e-05,4.779952,26.419003,27.045301,-53.233567,214.141813,-53.797851,478.504397,-44.696705,-67.817286,-978.048711,0,5.82665e-06,2.943524,9.804412,27.06258,-54.050526,148.071568,7.465951,8.226765,9.044949,9,"Spring",74.0193602081602
" ""Unclassified regions""",20200930,1,"flores",-46.171743,1499.689989,-38.338806,-67.877648,-985.167747,0,1.441066,6.187488,16.673433,20200930,-6.00123333,-82.38983333," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",6.521365,2.037109,22.821866,9.32222,3.61809e-05,1.723619,2.238386,9.200072,5.52569,1.653109,20.062517,6.409949,4.996966,2.04e-05,-46.893145,176.927032,6.50875e-06,3.48783e-06,36.538284,5.037082,3.47944e-05,0,-44.58490342,1.441066,-52.220164,372.528427,-45.323416,-67.878504,-984.050891,0,7.59476e-06,1.49207,1.338482,5.016291,-52.971663,150.549938,-52.595819,341.659799,-45.442936,-67.523365,-982.964168,0,6.63177e-06,1.560698,1.832972,5.0227,-53.356268,143.633711,-56.621782,135.206504,-49.522866,-67.938636,-983.906847,0,2.70825e-06,1.386675,1.191947,5.03725,-57.401427,148.878176,6.048421,6.424076,10.450039,9,"Spring",73.8762787726017
" ""Unclassified regions""",20200930,1,"flores",-47.692312,2002.717899,-40.064725,-67.618352,-975.676469,0,2.731236,14.680111,16.820783,20200930,-6.0012,-82.38742218," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",10.04066,3.757335,68.009185,26.353804,2.34754e-05,1.601123,1.70703,8.884932,7.759623,3.373335,62.679111,18.285264,17.097576,1.63e-05,-47.887154,144.320839,8.17906e-05,9.67473e-07,104.703241,17.712776,4.64652e-05,0,-43.32872055,2.731236,-53.445487,532.478762,-42.468675,-67.988894,-975.880622,0,8.64724e-06,3.170889,11.467086,16.610146,-53.697944,202.615098,-50.619975,1020.595241,-40.542926,-67.620386,-974.560728,0,1.42613e-05,2.817645,9.232159,16.749495,-50.85628,173.694572,-52.196538,709.9001,-38.682957,-67.926947,-974.366323,0,1.5163e-05,5.756468,36.668998,16.735338,-52.434494,265.604426,5.753175,2.927663,4.504226,9,"Spring",73.732389302588
" ""Unclassified regions""",20200930,1,"flores",-58.856755,56.69852,-47.506225,-67.93366,-961.281647,0,1.01101,83.569767,16.937827,20200930,-6.00120234,-82.38552838," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",44.36771,4.255295,207.46089,47.482722,2.42485e-06,2.941747,11.039353,4.700794,37.507436,3.871295,192.972342,36.518469,81.146111,1.24e-06,-59.079751,196.182689,7.05633e-06,1.7767e-07,580.809457,33.727096,1.31547e-06,0,-58.80920113,1.01101,-61.548836,30.504484,-50.909272,-67.926451,-959.540944,0,1.22995e-06,2.447222,6.363057,80.195617,-61.820214,187.029371,-62.275845,25.802554,-54.252949,-67.964155,-953.573028,0,5.45456e-07,2.167533,6.035221,79.81948,-62.568839,98.546988,-64.782904,14.486279,-51.348624,-67.963296,-954.048234,0,8.54136e-07,4.896946,28.878986,78.921926,-65.149745,279.576914,2.692081,3.41909,5.926149,9,"Spring",73.6194023094456
" ""Unclassified regions""",20200930,1,"flores",-73.198016,1.098525,-65.103303,-67.984053,-966.174097,0,0.532255,79.880477,17.618674,20200930,-6.00189351,-82.37442965," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",32.569962,2.338904,146.853411,18.664387,9.19565e-08,1.476602,0.364258,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,-9.9e+37,8.06888e-09,-9999,-9999,2.5487e-08,0,-75.93681938,0.532255,-72.495825,1.291306,-64.685015,-67.742724,-963.500459,0,1.02498e-07,1.374234,0.13561,-1,-1,-1,-64.694742,7.782826,-60.802466,-67.937742,-954.230825,0,1.70997e-07,0.697309,0.201598,109.281777,-65.410628,59.436277,NA,0.315973,-64.823776,-67.988444,-962.576563,0,5.38931e-08,3.897098,14.331834,-1,-1,-1,-0.702190999999999,-8.50327399999999,NA,9,"Spring",72.9579384713819
" ""Unclassified regions""",20200930,1,"flores",NA,0.269216,-65.66535,-67.99937,-970.838606,0,0.412748,79.580125,17.653182,20200930,-6.00193333,-82.37386179," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",52.722521,2.248365,193.97427,21.958458,5.37074e-08,3.362771,9.703296,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,-9.9e+37,3.32017e-08,-9999,-9999,6.24611e-09,0,-82.04390457,0.412748,-73.57779,0.780544,-63.180764,-67.996542,-964.637779,0,9.82298e-08,2.199574,4.158505,-1,-1,-1,-65.177764,5.400078,-59.862961,-67.979014,-954.215041,0,1.49834e-07,1.808726,5.644392,163.139637,-65.989841,59.510742,-72.660747,0.964055,-63.382497,-67.962122,-957.297735,0,1.07216e-07,1.755339,1.864983,-1,-1,-1,NA,NA,NA,9,"Spring",72.9241008470614
" ""Unclassified regions""",20200930,1,"flores",NA,0.227278,-66.214524,-67.947527,-972.587785,0,0.572151,82.225434,17.706189,20200930,-6.00195454,-82.37299394," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",36.473764,2.353993,152.193625,19.928834,4.23044e-08,4.461739,18.364894,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,-9.9e+37,3.53945e-08,-9999,-9999,5.2731e-09,0,-82.77933779,0.572151,-74.675469,0.840341,-63.545863,-67.98304,-965.389895,0,8.75064e-08,2.508705,5.495002,-1,-1,-1,-64.569265,8.611445,-60.302346,-67.999756,-953.59496,0,1.67491e-07,1.243298,1.081922,109.56856,-65.279925,56.491602,NA,0.459366,-63.514712,-67.979031,-961.262476,0,6.83211e-08,3.853328,14.780059,-1,-1,-1,NA,NA,NA,9,"Spring",72.8723457158115
" ""Unclassified regions""",20200930,1,"flores",NA,0.50869,-65.364818,-67.875448,-969.71043,0,0.611133,82.474851,17.746606,20200930,-6.00201667,-82.37233083," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",24.591202,2.00693,125.77597,15.452041,6.2671e-08,3.05549,7.771781,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,2.17814e-07,2.18357e-08,-9999,-9999,1.18022e-08,0,-79.28038737,0.611133,NA,0.67321,-62.730695,-67.779031,-966.761458,0,8.40532e-08,3.811793,15.8048,-1,-1,-1,-65.064647,8.206591,-61.737557,-67.962078,-953.627169,0,1.29069e-07,0.463775,-0.151596,100.411754,-65.915614,50.394481,-70.886085,2.147924,-62.150502,-67.971927,-955.379062,0,1.39842e-07,1.641,1.976707,-1,-1,-1,NA,NA,NA,9,"Spring",72.8328491899774
" ""Unclassified regions""",20200930,1,"flores",-74.831112,0.761334,-61.155562,-67.988119,-968.397941,0,0.537273,85.254864,17.800135,20200930,-6.00205,-82.37144882," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",117.140899,2.746325,544.888472,62.765477,1.04453e-07,3.753952,15.508767,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,2.30231e-06,4.20069e-08,-9999,-9999,1.76638e-08,0,-77.52916384,0.537273,-73.230124,1.100713,-60.94511,-67.987075,-964.372219,0,1.23694e-07,3.119369,10.833713,-1,-1,-1,-64.872099,7.54183,-59.913694,-67.982502,-953.169568,0,1.719e-07,1.292978,2.539675,436.488897,-65.518723,61.256011,-72.185954,1.399881,-60.851123,-67.999327,-955.668222,0,1.19391e-07,2.187181,5.575046,-1,-1,-1,-1.600988,-9.959013,-2.64515800000001,9,"Spring",72.7802623480901
" ""Unclassified regions""",20200930,1,"flores",NA,0.963866,-63.825377,-67.999417,-970.22933,0,1.173224,83.180977,17.878482,20200930,-6.00211986,-82.37016028," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",75.000216,5.52283,639.884849,88.440119,6.96162e-08,3.766527,13.680819,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,7.13736e-07,3.9723e-08,-9999,-9999,2.23627e-08,0,-76.50475193,1.173224,-74.570375,1.765368,-62.448715,-67.93816,-965.409758,0,9.47677e-08,2.834343,7.868325,-1,-1,-1,-64.64443,17.35521,-59.613503,-67.990354,-953.621873,0,1.96218e-07,1.018525,1.115692,396.833314,-64.93208,61.086615,-72.361999,2.935438,-60.447458,-67.984228,-956.897285,0,1.32385e-07,2.663854,8.048846,-1,-1,-1,NA,NA,NA,9,"Spring",72.70346036897
" ""Unclassified regions""",20200930,1,"flores",NA,1.32391,-62.495034,-67.999772,-968.937552,0,1.246128,85.207235,17.935278,20200930,-6.0022,-82.36922557," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",132.088265,6.337674,896.828035,161.856975,7.99223e-08,3.56007,13.421015,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,1.28493e-07,2.48004e-08,-9999,-9999,3.07162e-08,0,-75.12633272,1.246128,-71.970233,3.412176,-61.580149,-67.983372,-962.550501,0,1.20146e-07,1.773108,2.470485,-1,-1,-1,-65.089641,16.637597,-58.99095,-67.99204,-953.69919,0,2.05595e-07,0.831244,1.541312,420.002862,-65.35559,70.562137,-72.473867,3.038561,-60.783513,-67.993435,-956.085841,0,1.19619e-07,2.354535,6.221499,-1,-1,-1,NA,NA,NA,9,"Spring",72.6477799082355
" ""Unclassified regions""",20200930,1,"flores",-74.049452,1.144652,-64.522116,-67.959249,-967.120155,0,0.674725,82.110434,17.918591,20200930,-6.00218333,-82.36950078," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",22.005357,2.248365,101.677048,14.9642,9.21794e-08,2.086884,2.829085,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,-9.9e+37,1.5547e-08,-9999,-9999,2.65572e-08,0,-75.75818305,0.674725,NA,0.803695,-64.292316,-67.795862,-966.807946,0,8.44472e-08,2.903815,6.965667,-1,-1,-1,-64.601291,10.080675,-59.961982,-67.991909,-953.725631,0,1.79967e-07,1.215474,2.141774,66.149278,-65.297218,60.941884,-72.483752,1.64151,-62.481141,-67.950879,-957.152173,0,1.20969e-07,2.145376,3.873144,-1,-1,-1,NA,-9.448161,-1.56570000000001,9,"Spring",72.6641814789934
" ""Unclassified regions""",20200930,1,"flores",NA,2.196049,-60.147387,-67.999682,-969.143585,0,2.087582,87.547245,18.133034,20200930,-6.00236667,-82.36596667," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",629.842641,12.373554,7882.16894,1311.506788,8.80776e-08,4.391955,23.122908,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,1.91292e-06,4.8911e-08,-9999,-9999,5.09507e-08,0,-72.92849761,2.087582,-71.762594,5.996198,-58.875983,-67.999777,-962.499104,0,1.34572e-07,2.200185,5.641649,-1,-1,-1,-64.412205,32.577285,-56.252586,-67.999859,-952.974348,0,2.4565e-07,1.579983,5.134879,3892.58274,-64.543768,69.934893,-71.019483,7.1152,-59.350923,-67.999751,-954.539227,0,1.44947e-07,2.016355,4.63128,-1,-1,-1,NA,NA,NA,9,"Spring",72.4535291508991
" ""Unclassified regions""",20200930,1,"flores",NA,0.077557,-66.978058,-67.676978,-975.597231,0,0.526768,90.900706,18.122517,20200930,-6.00236667,-82.36614259," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",34.154087,2.052199,102.146885,18.520102,2.5147e-08,7.27087,51.326232,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,-9.9e+37,4.13839e-08,-9999,-9999,1.79941e-09,0,-87.44869853,0.526768,-73.101028,1.111753,-63.941014,-67.879661,-962.32683,0,9.75045e-08,1.684953,1.384953,-1,-1,-1,-65.708567,6.098939,-61.652376,-67.940881,-952.403972,0,1.40742e-07,0.198322,0.308486,54.573271,-66.552162,63.62682,NA,0.593426,-63.362451,-67.921855,-957.756699,0,7.90241e-08,3.108905,9.230134,-1,-1,-1,NA,NA,NA,9,"Spring",72.4640247675511
" ""Unclassified regions""",20200930,1,"flores",NA,0.498314,-63.1935,-67.899196,-969.892497,0,0.485888,82.92636,18.231419,20200930,-6.00244484,-82.36434366," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",63.68409,2.097468,226.309922,30.350518,8.27573e-08,3.643502,12.997132,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,-9.9e+37,3.34284e-08,-9999,-9999,1.15614e-08,0,-79.3698871,0.485888,-73.819351,0.869147,-63.666117,-67.994923,-964.449997,0,9.52844e-08,2.095068,3.087235,-1,-1,-1,-64.682949,7.124156,-59.83409,-67.997659,-953.647572,0,1.7711e-07,0.889648,1.234623,163.050331,-65.532286,63.309962,-74.511473,0.741107,-63.513911,-67.972647,-958.48768,0,9.12598e-08,2.466842,4.966811,-1,-1,-1,NA,NA,NA,9,"Spring",72.3567833548755
" ""Unclassified regions""",20200930,1,"flores",NA,0.071537,-66.642065,-67.858574,-976.871283,0,0.571253,87.521057,18.259812,20200930,-6.00248333,-82.36388333," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",20.858399,2.142737,98.01043,10.307174,2.36402e-08,8.127806,65.214454,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,-9.9e+37,1.67905e-07,-9999,-9999,1.65973e-09,0,-87.79961999,0.571253,NA,0.686581,-64.608169,-67.886139,-965.454294,0,7.90029e-08,2.663366,5.675874,-1,-1,-1,-65.059763,7.679695,-60.57446,-67.894393,-952.585736,0,1.30716e-07,1.794469,4.094556,90.011333,-65.811104,49.824043,-74.679037,0.838333,-64.81842,-67.949001,-956.757674,0,7.85316e-08,2.048022,2.757374,-1,-1,-1,NA,NA,NA,9,"Spring",72.3293615365814
" ""Unclassified regions""",20200930,1,"flores",-40.450116,12518.68409,-27.300841,-67.985933,-974.4542,0,3.221651,17.12198,18.294419,20200930,-6.00251667,-82.36331598," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",18.897621,6.895993,268.618196,56.768826,0.000163542,4.364737,30.48107,10.713977,15.686548,6.511993,261.428051,44.498696,122.221392,8.92e-05,-40.494972,183.284859,0.000365113,1.04911e-05,408.602755,43.932376,0.000290447,0,-35.36933154,3.221651,-42.977544,6995.453896,-30.580371,-67.762218,-973.863124,0,9.16764e-05,4.286579,22.98373,121.383206,-43.030517,184.208267,-47.580874,2423.722441,-32.24035,-67.629516,-972.962291,0,3.91213e-05,8.55819,105.416121,118.293983,-47.663576,228.43912,-49.345454,1614.451276,-36.948127,-67.885366,-972.755732,0,2.16121e-05,4.830922,29.348669,118.263046,-49.428454,189.470753,2.527428,7.130758,8.895338,9,"Spring",72.295549261803
" ""Unclassified regions""",20200930,1,"flores",NA,0.318787,-62.865572,-67.985896,-973.008817,0,0.795187,86.668982,18.385276,20200930,-6.00258333,-82.36181554," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",237.1287,4.632538,1476.27195,190.274689,4.91904e-08,5.718782,34.868731,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,5.08026e-07,7.04779e-08,-9999,-9999,7.39621e-09,0,-81.30990586,0.795187,-74.943674,1.097979,-61.4063,-67.996135,-965.142938,0,9.02224e-08,3.107516,10.722413,-1,-1,-1,-64.645461,11.760214,-57.742772,-67.99384,-952.899702,0,1.94978e-07,1.767727,5.817334,993.438125,-65.013518,61.849782,-71.674527,2.33082,-60.182703,-67.998751,-955.418756,0,1.39206e-07,2.334401,6.002318,-1,-1,-1,NA,NA,NA,9,"Spring",72.206104570819
" ""Unclassified regions""",20200930,1,"flores",NA,0.252788,-65.119831,-67.9954,-974.80556,0,1.263839,89.124206,18.508089,20200930,-6.00270895,-82.35979473," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",152.48077,6.216956,1040.145397,189.980152,3.11057e-08,6.857149,47.310531,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,-9.9e+37,8.83905e-08,-9999,-9999,5.86495e-09,0,-82.31736055,1.263839,-73.232095,2.588059,-60.418301,-67.996428,-963.308472,0,1.1039e-07,2.496666,6.645834,-1,-1,-1,-64.826636,17.927517,-57.866231,-67.995739,-952.897642,0,2.33827e-07,1.256883,2.938013,482.594756,-65.09673,75.607889,-70.660165,4.679152,-60.513423,-67.998536,-953.767792,0,1.47249e-07,1.772612,3.086475,-1,-1,-1,NA,NA,NA,9,"Spring",72.0856798421577
" ""Unclassified regions""",20200930,1,"flores",NA,0.81557,-59.216301,-67.997597,-971.738764,0,1.714009,91.508349,18.79378,20200930,-6.00290763,-82.35507851," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",884.558467,11.679428,9290.518005,1516.069303,5.69904e-08,7.172683,77.510372,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,1.6894e-06,7.41674e-08,-9999,-9999,1.89221e-08,0,-77.23030348,1.714009,-73.081692,3.633589,-59.118975,-67.996335,-962.994194,0,1.15657e-07,2.755182,9.62293,-1,-1,-1,-64.525461,26.059067,-56.769611,-67.998941,-952.290369,0,2.37489e-07,1.360502,3.69443,4685.537094,-64.667277,69.561954,-70.637009,6.379757,-57.900192,-67.999188,-953.359662,0,1.55137e-07,2.160102,6.300496,-1,-1,-1,NA,NA,NA,9,"Spring",71.8045284923658
